iter	RMSE
586	0.02860996136
587	0.02859515984
588	0.02857806079
589	0.02854954747
590	0.02853701647
591	0.02851662887
592	0.02850536502
593	0.02849336919
594	0.02846920876
595	0.02845666233
596	0.02843784686
597	0.02842746859
598	0.0284192207
599	0.02839388733
600	0.02837639178
601	0.02835975017
602	0.0283416461
603	0.028323791
604	0.02830476206
605	0.02828037134
606	0.02826705211
607	0.02825682531
608	0.02824229785
609	0.02822237647
610	0.02821210272
611	0.02818986738
612	0.02817075402
613	0.02815658035
614	0.02814203385
615	0.02811422948
616	0.02809414031
617	0.02807348273
618	0.02805987303
619	0.02804766346
620	0.0280314993
621	0.02801060608
622	0.02799525541
623	0.02798367326
624	0.02797517495
625	0.02796155607
626	0.0279502844
627	0.02793689456
628	0.02792224857
629	0.0279066914
630	0.0278893089
631	0.02786197364
632	0.02784540975
633	0.02782437253
634	0.02780962494
635	0.02779992739
636	0.02778268569
637	0.0277596205
638	0.02773834179
639	0.0277343723
640	0.02771921036
641	0.02770809276
642	0.02769254954
643	0.02768158534
644	0.0276662036
645	0.02764303005
646	0.0276247273
647	0.027612556
648	0.02759183204
649	0.02757780862
650	0.02755103697
651	0.02753245458
652	0.02751020563
653	0.02749066895
654	0.02747927372
655	0.02746702468
656	0.02745310279
657	0.02743056096
658	0.02741426934
659	0.02739661522
660	0.02737915169
661	0.02736607053
662	0.02735293543
663	0.02733525086
664	0.02732015506
665	0.02730426368
666	0.02728706915
667	0.02727171419
668	0.02726191256
669	0.02724169699
670	0.0272311116
671	0.02722105208
672	0.02719961803
673	0.02718432631
674	0.02717362239
675	0.02715092335
676	0.02712956138
677	0.02710748688
678	0.02709863832
679	0.02707780536
680	0.02706438197
681	0.02705521641
682	0.02703452571
683	0.02702102385
684	0.02700431348
685	0.02699179174
686	0.02696997753
687	0.02694887864
688	0.02692944046
689	0.02691734405
690	0.02690362377
691	0.02688712915
692	0.02687123914
693	0.02685573154
694	0.02684508381
695	0.02682963082
696	0.02681373089
697	0.02680605468
698	0.02678895785
699	0.02677955286
700	0.02677290331
701	0.02675603447
702	0.02673931779
703	0.02672440988
704	0.02670290087
705	0.02668738709
706	0.02667084292
707	0.02666128977
708	0.02665005856
709	0.02664193375
710	0.02663326765
711	0.02661451378
712	0.02659605505
713	0.02657403119
714	0.02655583007
715	0.02654989804
716	0.02654051495
717	0.02652606422
718	0.02651302252
719	0.02649459733
720	0.02647176289
721	0.02645646557
722	0.02644821218
723	0.02643621009
724	0.02641971492
725	0.02640266376
726	0.02638779668
727	0.02637185038
728	0.02635680572
729	0.02633589472
730	0.02631954854
731	0.02631557285
732	0.02630694905
733	0.02629302628
734	0.02627464351
735	0.02626061493
736	0.02623777197
737	0.02622862445
738	0.02620936379
739	0.02620718682
740	0.02619118039
741	0.02617610103
742	0.02616014858
743	0.02614639126
744	0.02613453434
745	0.02612422861
746	0.02610621317
747	0.02608406808
748	0.0260732336
749	0.02606100158
750	0.0260506908
751	0.02603207977
752	0.02602370777
753	0.02601604239
754	0.02600848597
755	0.02599281946
756	0.02597634254
757	0.02595903813
758	0.02594798086
759	0.02592898183
760	0.02591426345
761	0.02589941554
762	0.02588059024
763	0.02587395391
764	0.02585665736
765	0.02583906211
766	0.02582609912
767	0.02581228363
768	0.02579695614
769	0.02578277001
770	0.02576044149
771	0.02575004482
772	0.02573405375
773	0.02571457946
774	0.02570774734
775	0.02569290049
776	0.0256806291
777	0.02566525816
778	0.02566038506
779	0.02565028467
780	0.02563964229
781	0.02562312784
782	0.02561194001
783	0.02560795493
784	0.02560125905
785	0.02558765538
786	0.02557055533
787	0.02555917485
788	0.02554308115
789	0.02553300338
790	0.02551712353
791	0.02550627487
792	0.02549636683
793	0.0254824649
794	0.02546835826
795	0.02545679474
796	0.02544307664
797	0.02543118278
798	0.02541853271
799	0.02540298599
800	0.02538468434
801	0.02537340413
802	0.02535750044
803	0.02533986436
804	0.02532199163
805	0.02531770613
806	0.02530760169
807	0.0252916546
808	0.0252724332
809	0.02525572681
810	0.02524733844
811	0.02523515371
812	0.02522272349
813	0.02520603996
814	0.02519343557
815	0.0251860788
816	0.0251734678
817	0.02515510546
818	0.02513810483
819	0.02512167122
820	0.02510544876
821	0.02509744228
822	0.02508044948
823	0.0250621744
824	0.0250489584
825	0.02502950721
826	0.02500656086
827	0.02499594301
828	0.02497694839
829	0.02495935882
830	0.02494580831
831	0.02494088984
832	0.02492837057
833	0.02491647268
834	0.02490412732
835	0.02489363631
836	0.02488269569
837	0.02487518969
838	0.02486500552
839	0.02484912789
840	0.02484098238
841	0.02482211215
842	0.02481223058
843	0.02480391012
844	0.02479694702
845	0.02479413428
846	0.02478280168
847	0.02477998279
848	0.02476210803
849	0.02475429361
850	0.02474171833
851	0.02473244661
852	0.02472100807
853	0.02470052366
854	0.02469110665
855	0.02468254301
856	0.02466556954
857	0.02465770682
858	0.0246435466
859	0.02462399135
860	0.02461430461
861	0.02460692469
862	0.02458770917
863	0.02458311768
864	0.02457521285
865	0.02456108982
866	0.02454881101
867	0.02453961106
868	0.02452812021
869	0.02452261045
870	0.02451804577
871	0.02450689923
872	0.02449555833
873	0.0244872677
874	0.02448142129
875	0.02446811559
876	0.02445633171
877	0.02443357906
878	0.02441977545
879	0.02440712696
880	0.02439017648
881	0.02437620615
882	0.02437516599
883	0.02436644795
884	0.02435709018
885	0.02434474387
886	0.02433658192
887	0.02432129243
888	0.02430453306
889	0.02429675944
890	0.02429178779
891	0.02427089432
892	0.02425777534
893	0.02424220675
894	0.02422784332
895	0.02421386518
896	0.02420028782
897	0.02417912045
898	0.02416873117
899	0.02415579909
900	0.02414264632
901	0.0241352655
902	0.02412277429
903	0.02411074866
904	0.02409680057
905	0.02407887772
906	0.02407362003
907	0.02405530913
908	0.02404596349
909	0.02403493634
910	0.02402524404
911	0.02401542374
912	0.02400325391
913	0.02399122045
914	0.02398006648
915	0.02396920089
916	0.02395703974
917	0.0239427459
918	0.02392560918
919	0.02391052304
920	0.02390944874
921	0.02389053061
922	0.02388027547
923	0.02386805915
924	0.02385849052
925	0.02384725899
926	0.02383742242
927	0.02381829051
928	0.02380551932
929	0.02379204716
930	0.02377777273
931	0.02376612642
932	0.0237501009
933	0.02372912147
934	0.02371454382
935	0.0237039584
936	0.02369677485
937	0.02368538359
938	0.02367057868
939	0.02366109442
940	0.02365113689
941	0.02363636712
942	0.02361885758
943	0.02361212966
944	0.02360002713
945	0.02358741618
946	0.02357446558
947	0.02355508042
948	0.02353732226
949	0.02352477171
950	0.02350565352
951	0.02349900717
952	0.02348662883
953	0.02347117848
954	0.02345766144
955	0.02344740602
956	0.02343431507
957	0.02342491355
958	0.02341753059
959	0.02340467928
960	0.02339509117
961	0.0233868187
962	0.02337317403
963	0.02336469561
964	0.02335175902
965	0.0233418812
966	0.023331109
967	0.0233197633
968	0.0233017422
969	0.02328613527
970	0.02327868905
971	0.02326658175
972	0.02325761225
973	0.02324773158
974	0.02323207936
975	0.0232177283
976	0.02321018739
977	0.02319959661
978	0.0231888992
979	0.02317661058
980	0.0231607126
981	0.02315357671
982	0.02313902194
983	0.02312286973
984	0.02310868438
985	0.02309681993
986	0.02307524862
987	0.02305789298
988	0.02305038685
989	0.0230350789
990	0.02302008744
991	0.02300533684
992	0.02299078577
993	0.02298280492
994	0.02296750631
995	0.02295509664
996	0.02294659837
997	0.02294012696
998	0.02291848052
999	0.0229052695
